Datum;Uhrzeit;Gesamt[MWh]
20.06.2019;12:45;13.729,75
20.06.2019;13:00;13.627,25
20.06.2019;13:15;13.479
20.06.2019;13:30;13.458,5
20.06.2019;13:45;13.489,75
20.06.2019;14:00;13.451,75
20.06.2019;14:15;13.358,75
20.06.2019;14:30;13.367
20.06.2019;14:45;13.209,75
20.06.2019;15:00;13.223
20.06.2019;15:15;13.078,5
20.06.2019;15:30;13.029,75
20.06.2019;15:45;12.805,25
20.06.2019;16:00;12.742
20.06.2019;16:15;12.656,25
20.06.2019;16:30;12.472
20.06.2019;16:45;12.366,75
20.06.2019;17:00;12.541,5
20.06.2019;17:15;12.484,5
20.06.2019;17:30;12.566,75
20.06.2019;17:45;12.669,75
20.06.2019;18:00;12.896
20.06.2019;18:15;12.861,25
20.06.2019;18:30;12.819,5
20.06.2019;18:45;12.786,75
20.06.2019;19:00;12.653,25
20.06.2019;19:15;12.487,5
20.06.2019;19:30;12.436,25
20.06.2019;19:45;12.360,5
20.06.2019;20:00;12.240,25
20.06.2019;20:15;12.184,5
20.06.2019;20:30;12.010
20.06.2019;20:45;11.905,25
20.06.2019;21:00;11.794,25
20.06.2019;21:15;11.793,5
20.06.2019;21:30;11.731,5
20.06.2019;21:45;11.791,75
20.06.2019;22:00;11.798,75
20.06.2019;22:15;11.751
20.06.2019;22:30;11.646
20.06.2019;22:45;11.397,5
20.06.2019;23:00;11.260,5
20.06.2019;23:15;10.996,5
20.06.2019;23:30;10.791,25
20.06.2019;23:45;10.652,75
21.06.2019;00:00;10.584,5
21.06.2019;00:15;10.485,75
21.06.2019;00:30;10.389
21.06.2019;00:45;10.259,25
21.06.2019;01:00;10.096
21.06.2019;01:15;10.025,5
21.06.2019;01:30;9.966,5
21.06.2019;01:45;9.891,75
21.06.2019;02:00;9.911,25
21.06.2019;02:15;9.902,5
21.06.2019;02:30;9.818,25
21.06.2019;02:45;9.840,5
21.06.2019;03:00;9.811,75
21.06.2019;03:15;9.812,75
21.06.2019;03:30;9.845,5
21.06.2019;03:45;9.798,5
21.06.2019;04:00;9.980,75
21.06.2019;04:15;10.044,5
21.06.2019;04:30;10.127,5
21.06.2019;04:45;10.160,75
21.06.2019;05:00;10.289,5
21.06.2019;05:15;10.400,75
21.06.2019;05:30;10.564,75
21.06.2019;05:45;10.838,5
21.06.2019;06:00;11.373,75
21.06.2019;06:15;11.797,5
21.06.2019;06:30;12.146,25
21.06.2019;06:45;12.418
21.06.2019;07:00;12.686,25
21.06.2019;07:15;12.897
21.06.2019;07:30;13.157,75
21.06.2019;07:45;13.315,5
21.06.2019;08:00;13.544,25
21.06.2019;08:15;13.717,25
21.06.2019;08:30;13.844,5
21.06.2019;08:45;13.978,25
21.06.2019;09:00;14.061,25
21.06.2019;09:15;14.129,5
21.06.2019;09:30;14.228,25
21.06.2019;09:45;14.388
21.06.2019;10:00;14.481
21.06.2019;10:15;14.546
21.06.2019;10:30;14.644,5
21.06.2019;10:45;14.783,75
21.06.2019;11:00;14.958
21.06.2019;11:15;15.095,75
21.06.2019;11:30;15.168
21.06.2019;11:45;15.296,75
21.06.2019;12:00;15.285,75
21.06.2019;12:15;15.160,75
21.06.2019;12:30;15.110
21.06.2019;12:45;15.168,5
21.06.2019;13:00;15.184,75
21.06.2019;13:15;15.071,75
21.06.2019;13:30;15.022
21.06.2019;13:45;14.847,75
21.06.2019;14:00;14.678
21.06.2019;14:15;14.621,75
21.06.2019;14:30;14.604,75
21.06.2019;14:45;14.517
21.06.2019;15:00;14.578
21.06.2019;15:15;14.451,25
21.06.2019;15:30;14.359,25
21.06.2019;15:45;14.202,75
21.06.2019;16:00;14.199,75
21.06.2019;16:15;14.110,5
21.06.2019;16:30;13.940,5
21.06.2019;16:45;13.902,5
21.06.2019;17:00;13.949,5
21.06.2019;17:15;13.833,5
21.06.2019;17:30;13.744
21.06.2019;17:45;13.769,75
21.06.2019;18:00;13.760
21.06.2019;18:15;13.682,25
21.06.2019;18:30;13.624,5
21.06.2019;18:45;13.555,75
21.06.2019;19:00;13.525,5
21.06.2019;19:15;13.297
21.06.2019;19:30;13.298
21.06.2019;19:45;13.235
21.06.2019;20:00;13.048,25
21.06.2019;20:15;12.847,5
21.06.2019;20:30;12.649
21.06.2019;20:45;12.441,5
21.06.2019;21:00;12.225,25
21.06.2019;21:15;12.054,25
21.06.2019;21:30;11.993,75
21.06.2019;21:45;11.993,75
21.06.2019;22:00;12.024,5
21.06.2019;22:15;12.033
21.06.2019;22:30;11.878
21.06.2019;22:45;11.721,75
21.06.2019;23:00;11.429,75
21.06.2019;23:15;11.287,5
21.06.2019;23:30;11.148,75
21.06.2019;23:45;10.913
22.06.2019;00:00;10.680,25
22.06.2019;00:15;10.598,5
22.06.2019;00:30;10.498,75
22.06.2019;00:45;10.370,25
22.06.2019;01:00;10.234,5
22.06.2019;01:15;10.125,5
22.06.2019;01:30;9.974
22.06.2019;01:45;9.848,5
22.06.2019;02:00;9.797,5
22.06.2019;02:15;9.774,75
22.06.2019;02:30;9.745,75
22.06.2019;02:45;9.651,75
22.06.2019;03:00;9.629
22.06.2019;03:15;9.578
22.06.2019;03:30;9.605,5
22.06.2019;03:45;9.554,25
22.06.2019;04:00;9.624
22.06.2019;04:15;9.563
22.06.2019;04:30;9.621,75
22.06.2019;04:45;9.601
22.06.2019;05:00;9.618,5
22.06.2019;05:15;9.570,25
22.06.2019;05:30;9.604
22.06.2019;05:45;9.650,25
22.06.2019;06:00;9.899
22.06.2019;06:15;10.049
22.06.2019;06:30;10.340,75
22.06.2019;06:45;10.494,75
22.06.2019;07:00;10.715
22.06.2019;07:15;10.957
22.06.2019;07:30;11.162,75
22.06.2019;07:45;11.417
22.06.2019;08:00;11.586
22.06.2019;08:15;11.828,5
22.06.2019;08:30;12.027,5
22.06.2019;08:45;12.233
22.06.2019;09:00;12.407,75
22.06.2019;09:15;12.516,75
22.06.2019;09:30;12.667
22.06.2019;09:45;12.793,25
22.06.2019;10:00;12.903,5
22.06.2019;10:15;12.999
22.06.2019;10:30;13.066
22.06.2019;10:45;13.239,25
22.06.2019;11:00;13.357,5
22.06.2019;11:15;13.405,5
22.06.2019;11:30;13.492,25
22.06.2019;11:45;13.545,25
22.06.2019;12:00;13.590,5
22.06.2019;12:15;13.482,5
22.06.2019;12:30;13.456,75
22.06.2019;12:45;13.346,75
22.06.2019;13:00;13.142,75
22.06.2019;13:15;13.032,5
22.06.2019;13:30;12.942,5
22.06.2019;13:45;12.798
22.06.2019;14:00;12.713,25
22.06.2019;14:15;12.765,75
22.06.2019;14:30;12.826,5
22.06.2019;14:45;12.753,75
22.06.2019;15:00;12.790,25
22.06.2019;15:15;12.684,75
22.06.2019;15:30;12.688
22.06.2019;15:45;12.628,25
22.06.2019;16:00;12.661,5
22.06.2019;16:15;12.607
22.06.2019;16:30;12.469,5
22.06.2019;16:45;12.535
22.06.2019;17:00;12.509,5
22.06.2019;17:15;12.415,25
22.06.2019;17:30;12.418,75
22.06.2019;17:45;12.401,25
22.06.2019;18:00;12.349,25
22.06.2019;18:15;12.351
22.06.2019;18:30;12.288,25
22.06.2019;18:45;12.258,25
22.06.2019;19:00;12.212,75
22.06.2019;19:15;12.087,25
22.06.2019;19:30;12.050,5
22.06.2019;19:45;11.970
22.06.2019;20:00;11.872
22.06.2019;20:15;11.715,75
22.06.2019;20:30;11.542,75
22.06.2019;20:45;11.456
22.06.2019;21:00;11.365,5
22.06.2019;21:15;11.286,25
22.06.2019;21:30;11.162,25
22.06.2019;21:45;11.201,5
22.06.2019;22:00;11.170,25
22.06.2019;22:15;11.160,75
22.06.2019;22:30;11.132
22.06.2019;22:45;11.017,75
22.06.2019;23:00;10.775,75
22.06.2019;23:15;10.670,5
22.06.2019;23:30;10.513
22.06.2019;23:45;10.265,5
23.06.2019;00:00;10.011,5
23.06.2019;00:15;9.864,5
23.06.2019;00:30;9.713,5
23.06.2019;00:45;9.588,25
23.06.2019;01:00;9.426,75
23.06.2019;01:15;9.369,5
23.06.2019;01:30;9.289,75
23.06.2019;01:45;9.215,5
23.06.2019;02:00;9.127,75
23.06.2019;02:15;9.123,75
23.06.2019;02:30;9.098
23.06.2019;02:45;9.054,75
23.06.2019;03:00;9.067,25
23.06.2019;03:15;9.013,75
23.06.2019;03:30;8.978,25
23.06.2019;03:45;8.971
23.06.2019;04:00;8.868,5
23.06.2019;04:15;8.758,25
23.06.2019;04:30;8.769,75
23.06.2019;04:45;8.725,5
23.06.2019;05:00;8.620,25
23.06.2019;05:15;8.543,5
23.06.2019;05:30;8.496,75
23.06.2019;05:45;8.517,25
23.06.2019;06:00;8.601,5
23.06.2019;06:15;8.710,75
23.06.2019;06:30;8.825,75
23.06.2019;06:45;9.052
23.06.2019;07:00;9.257,25
23.06.2019;07:15;9.382
23.06.2019;07:30;9.580,75
23.06.2019;07:45;9.739,75
23.06.2019;08:00;10.014,75
23.06.2019;08:15;10.262,75
23.06.2019;08:30;10.427,75
23.06.2019;08:45;10.539,75
23.06.2019;09:00;10.723,5
23.06.2019;09:15;10.930
23.06.2019;09:30;11.073,5
23.06.2019;09:45;11.183,25
23.06.2019;10:00;11.329
23.06.2019;10:15;11.427,75
23.06.2019;10:30;11.542,25
23.06.2019;10:45;11.618,5
23.06.2019;11:00;11.751,25
23.06.2019;11:15;11.937,75
23.06.2019;11:30;12.095,25
23.06.2019;11:45;12.174
23.06.2019;12:00;12.274,5
23.06.2019;12:15;12.150,25
23.06.2019;12:30;12.180
23.06.2019;12:45;12.168,25
23.06.2019;13:00;11.999,5
23.06.2019;13:15;11.892
23.06.2019;13:30;11.855
23.06.2019;13:45;11.732,75
23.06.2019;14:00;11.593,75
23.06.2019;14:15;11.572
23.06.2019;14:30;11.495,25
23.06.2019;14:45;11.429
23.06.2019;15:00;11.418,5
23.06.2019;15:15;11.365,25
23.06.2019;15:30;11.317,5
23.06.2019;15:45;11.187,25
23.06.2019;16:00;11.424,25
23.06.2019;16:15;11.401,5
23.06.2019;16:30;11.309,25
23.06.2019;16:45;11.283
23.06.2019;17:00;11.460,25
23.06.2019;17:15;11.398,75
23.06.2019;17:30;11.314,25
23.06.2019;17:45;11.346,75
23.06.2019;18:00;11.661,5
23.06.2019;18:15;11.657,75
23.06.2019;18:30;11.661,5
23.06.2019;18:45;11.704,5
23.06.2019;19:00;11.809,5
23.06.2019;19:15;11.734,25
23.06.2019;19:30;11.672,25
23.06.2019;19:45;11.728
23.06.2019;20:00;11.790,5
23.06.2019;20:15;11.744,75
23.06.2019;20:30;11.585
23.06.2019;20:45;11.457
23.06.2019;21:00;11.418
23.06.2019;21:15;11.333,25
23.06.2019;21:30;11.312,25
23.06.2019;21:45;11.480,75
23.06.2019;22:00;11.621,25
23.06.2019;22:15;11.712,5
23.06.2019;22:30;11.620,25
23.06.2019;22:45;11.519,5
23.06.2019;23:00;11.282
23.06.2019;23:15;11.067,5
23.06.2019;23:30;10.815,5
23.06.2019;23:45;10.727,25
24.06.2019;00:00;10.617
24.06.2019;00:15;10.441
24.06.2019;00:30;10.347
24.06.2019;00:45;10.364
24.06.2019;01:00;10.211
24.06.2019;01:15;10.146
24.06.2019;01:30;10.045
24.06.2019;01:45;9.994
24.06.2019;02:00;9.947
24.06.2019;02:15;9.877
24.06.2019;02:30;9.832
24.06.2019;02:45;9.855
24.06.2019;03:00;9.898
24.06.2019;03:15;9.901
24.06.2019;03:30;9.951
24.06.2019;03:45;9.971
24.06.2019;04:00;10.192
24.06.2019;04:15;10.329
24.06.2019;04:30;10.393
24.06.2019;04:45;10.453
24.06.2019;05:00;10.614
24.06.2019;05:15;10.796
24.06.2019;05:30;11.058
24.06.2019;05:45;11.457
24.06.2019;06:00;12.302
24.06.2019;06:15;12.974
24.06.2019;06:30;13.472
24.06.2019;06:45;13.932
24.06.2019;07:00;14.405
24.06.2019;07:15;14.716
24.06.2019;07:30;14.978
24.06.2019;07:45;15.175
24.06.2019;08:00;15.352
24.06.2019;08:15;15.576
24.06.2019;08:30;15.625
24.06.2019;08:45;15.722
24.06.2019;09:00;15.647
24.06.2019;09:15;15.737
24.06.2019;09:30;15.890
24.06.2019;09:45;16.023
24.06.2019;10:00;16.152
24.06.2019;10:15;16.284
24.06.2019;10:30;16.417
24.06.2019;10:45;16.517
24.06.2019;11:00;16.680
24.06.2019;11:15;16.765
24.06.2019;11:30;16.827
24.06.2019;11:45;16.886
24.06.2019;12:00;16.839
24.06.2019;12:15;16.855
24.06.2019;12:30;16.944
24.06.2019;12:45;16.936
24.06.2019;13:00;16.924
24.06.2019;13:15;16.866
24.06.2019;13:30;16.826
24.06.2019;13:45;16.630
24.06.2019;14:00;16.615
24.06.2019;14:15;16.632
24.06.2019;14:30;16.536
24.06.2019;14:45;16.495
24.06.2019;15:00;16.488
24.06.2019;15:15;16.473
24.06.2019;15:30;16.373
24.06.2019;15:45;16.278
24.06.2019;16:00;16.311
24.06.2019;16:15;16.151
24.06.2019;16:30;16.123
24.06.2019;16:45;15.993
24.06.2019;17:00;16.032
24.06.2019;17:15;15.865
24.06.2019;17:30;15.866
24.06.2019;17:45;15.795
24.06.2019;18:00;15.721
24.06.2019;18:15;15.581
24.06.2019;18:30;15.573
24.06.2019;18:45;15.547
24.06.2019;19:00;15.472
24.06.2019;19:15;15.316
24.06.2019;19:30;15.240
24.06.2019;19:45;15.143
24.06.2019;20:00;15.071
24.06.2019;20:15;14.941
24.06.2019;20:30;14.708
24.06.2019;20:45;14.545
24.06.2019;21:00;14.409
24.06.2019;21:15;14.275
24.06.2019;21:30;14.095
24.06.2019;21:45;14.039
24.06.2019;22:00;14.073
24.06.2019;22:15;13.896
24.06.2019;22:30;13.764
24.06.2019;22:45;13.450
24.06.2019;23:00;13.208
24.06.2019;23:15;12.966
24.06.2019;23:30;12.676
24.06.2019;23:45;12.455
25.06.2019;00:00;12.244
25.06.2019;00:15;12.165
25.06.2019;00:30;12.023
25.06.2019;00:45;11.914
25.06.2019;01:00;11.792
25.06.2019;01:15;11.687
25.06.2019;01:30;11.582
25.06.2019;01:45;11.600
25.06.2019;02:00;11.507
25.06.2019;02:15;11.454
25.06.2019;02:30;11.402
25.06.2019;02:45;11.448
25.06.2019;03:00;11.406
25.06.2019;03:15;11.358
25.06.2019;03:30;11.265
25.06.2019;03:45;11.282
25.06.2019;04:00;11.454
25.06.2019;04:15;11.476
25.06.2019;04:30;11.522
25.06.2019;04:45;11.579
25.06.2019;05:00;11.934
25.06.2019;05:15;12.151
25.06.2019;05:30;12.402
25.06.2019;05:45;12.678
25.06.2019;06:00;13.292
25.06.2019;06:15;13.867
25.06.2019;06:30;14.311
25.06.2019;06:45;14.660
25.06.2019;07:00;15.035
25.06.2019;07:15;15.334
25.06.2019;07:30;15.638
25.06.2019;07:45;15.810
25.06.2019;08:00;15.894
25.06.2019;08:15;16.035
25.06.2019;08:30;16.190
25.06.2019;08:45;16.341
25.06.2019;09:00;16.310
25.06.2019;09:15;16.451
25.06.2019;09:30;16.628
25.06.2019;09:45;16.809
25.06.2019;10:00;16.838
25.06.2019;10:15;16.937
25.06.2019;10:30;17.114
25.06.2019;10:45;17.203
25.06.2019;11:00;17.238
25.06.2019;11:15;17.254
25.06.2019;11:30;17.427
25.06.2019;11:45;17.459
25.06.2019;12:00;17.409
25.06.2019;12:15;17.409
25.06.2019;12:30;17.424
25.06.2019;12:45;17.472
25.06.2019;13:00;17.461
25.06.2019;13:15;17.432
25.06.2019;13:30;17.332
25.06.2019;13:45;17.116
25.06.2019;14:00;17.087
25.06.2019;14:15;17.115
25.06.2019;14:30;17.057
25.06.2019;14:45;16.915
25.06.2019;15:00;16.916
25.06.2019;15:15;16.864
25.06.2019;15:30;16.721
25.06.2019;15:45;16.662
25.06.2019;16:00;16.625
25.06.2019;16:15;16.482
25.06.2019;16:30;16.360
25.06.2019;16:45;16.296
25.06.2019;17:00;16.209
25.06.2019;17:15;16.053
25.06.2019;17:30;15.974
25.06.2019;17:45;15.796
25.06.2019;18:00;15.689
25.06.2019;18:15;15.613
25.06.2019;18:30;15.610
25.06.2019;18:45;15.564
25.06.2019;19:00;15.591
25.06.2019;19:15;15.507
25.06.2019;19:30;15.471
25.06.2019;19:45;15.326
25.06.2019;20:00;15.195
25.06.2019;20:15;14.911
25.06.2019;20:30;14.719
25.06.2019;20:45;14.614
25.06.2019;21:00;14.492
25.06.2019;21:15;14.332
25.06.2019;21:30;14.144
25.06.2019;21:45;14.116
25.06.2019;22:00;14.052
25.06.2019;22:15;13.923
25.06.2019;22:30;13.642
25.06.2019;22:45;13.397
25.06.2019;23:00;13.163
25.06.2019;23:15;13.017
25.06.2019;23:30;12.777
25.06.2019;23:45;12.596
26.06.2019;00:00;12.307
26.06.2019;00:15;12.153
26.06.2019;00:30;12.022
26.06.2019;00:45;11.886
26.06.2019;01:00;11.725
26.06.2019;01:15;11.628
26.06.2019;01:30;11.520
26.06.2019;01:45;11.492
26.06.2019;02:00;11.305
26.06.2019;02:15;11.317
26.06.2019;02:30;11.296
26.06.2019;02:45;11.333
26.06.2019;03:00;11.342
26.06.2019;03:15;11.328
26.06.2019;03:30;11.289
26.06.2019;03:45;11.321
26.06.2019;04:00;11.406
26.06.2019;04:15;11.459
26.06.2019;04:30;11.589
26.06.2019;04:45;11.605
26.06.2019;05:00;11.856
26.06.2019;05:15;11.986
26.06.2019;05:30;12.233
26.06.2019;05:45;12.587
26.06.2019;06:00;13.345
26.06.2019;06:15;13.900
26.06.2019;06:30;14.309
26.06.2019;06:45;14.698
26.06.2019;07:00;15.152
26.06.2019;07:15;15.425
26.06.2019;07:30;15.748
26.06.2019;07:45;15.978
26.06.2019;08:00;16.274
26.06.2019;08:15;16.409
26.06.2019;08:30;16.494
26.06.2019;08:45;16.594
26.06.2019;09:00;16.572
26.06.2019;09:15;16.619
26.06.2019;09:30;16.823
26.06.2019;09:45;16.929
26.06.2019;10:00;17.095
26.06.2019;10:15;17.205
26.06.2019;10:30;17.307
26.06.2019;10:45;17.376
26.06.2019;11:00;17.397
26.06.2019;11:15;17.531
26.06.2019;11:30;17.654
26.06.2019;11:45;17.694
26.06.2019;12:00;17.580
26.06.2019;12:15;17.622
26.06.2019;12:30;17.705
26.06.2019;12:45;17.700
26.06.2019;13:00;17.640
26.06.2019;13:15;17.675
26.06.2019;13:30;17.584
26.06.2019;13:45;17.403
26.06.2019;14:00;17.342
26.06.2019;14:15;17.339
26.06.2019;14:30;17.282
26.06.2019;14:45;17.197
26.06.2019;15:00;17.202
26.06.2019;15:15;17.073
26.06.2019;15:30;16.972
26.06.2019;15:45;16.916
26.06.2019;16:00;16.880
26.06.2019;16:15;16.799
26.06.2019;16:30;16.712
26.06.2019;16:45;16.585
26.06.2019;17:00;16.517
26.06.2019;17:15;16.343
26.06.2019;17:30;16.306
26.06.2019;17:45;16.198
26.06.2019;18:00;16.099
26.06.2019;18:15;16.078
26.06.2019;18:30;16.069
26.06.2019;18:45;16.043
26.06.2019;19:00;16.041
26.06.2019;19:15;15.895
26.06.2019;19:30;15.852
26.06.2019;19:45;15.751
26.06.2019;20:00;15.595
26.06.2019;20:15;15.403
26.06.2019;20:30;15.177
26.06.2019;20:45;14.977
26.06.2019;21:00;14.790
26.06.2019;21:15;14.616
26.06.2019;21:30;14.460
26.06.2019;21:45;14.354
26.06.2019;22:00;14.304
26.06.2019;22:15;14.070
26.06.2019;22:30;13.949
26.06.2019;22:45;13.827
26.06.2019;23:00;13.601
26.06.2019;23:15;13.271
26.06.2019;23:30;13.033
26.06.2019;23:45;12.807
27.06.2019;00:00;12.638
27.06.2019;00:15;12.441
27.06.2019;00:30;12.321
27.06.2019;00:45;12.137
27.06.2019;01:00;12.123
27.06.2019;01:15;11.985
27.06.2019;01:30;11.935
27.06.2019;01:45;11.890
27.06.2019;02:00;11.818
27.06.2019;02:15;11.809
27.06.2019;02:30;11.685
27.06.2019;02:45;11.653
27.06.2019;03:00;11.638
27.06.2019;03:15;11.644
27.06.2019;03:30;11.578
27.06.2019;03:45;11.567
27.06.2019;04:00;11.701
27.06.2019;04:15;11.719
27.06.2019;04:30;11.700
27.06.2019;04:45;11.732
27.06.2019;05:00;12.001
27.06.2019;05:15;12.082
27.06.2019;05:30;12.332
27.06.2019;05:45;12.621
27.06.2019;06:00;13.323
27.06.2019;06:15;13.799
27.06.2019;06:30;14.165
27.06.2019;06:45;14.504
27.06.2019;07:00;14.975
27.06.2019;07:15;15.267
27.06.2019;07:30;15.623
27.06.2019;07:45;15.855
27.06.2019;08:00;16.094
27.06.2019;08:15;16.232
27.06.2019;08:30;16.302
27.06.2019;08:45;16.398
27.06.2019;09:00;16.319
27.06.2019;09:15;16.342
27.06.2019;09:30;16.488
27.06.2019;09:45;16.617
27.06.2019;10:00;16.769
27.06.2019;10:15;16.898
27.06.2019;10:30;17.035
27.06.2019;10:45;17.096
27.06.2019;11:00;17.099
27.06.2019;11:15;17.202
27.06.2019;11:30;17.345
27.06.2019;11:45;17.381
27.06.2019;12:00;17.296
27.06.2019;12:15;17.319
27.06.2019;12:30;17.305
27.06.2019;12:45;17.289
27.06.2019;13:00;17.260
27.06.2019;13:15;17.315
27.06.2019;13:30;17.199
27.06.2019;13:45;17.102
27.06.2019;14:00;16.957
27.06.2019;14:15;16.898
27.06.2019;14:30;16.923
27.06.2019;14:45;16.851
27.06.2019;15:00;16.814
27.06.2019;15:15;16.705
27.06.2019;15:30;16.614
27.06.2019;15:45;16.404
27.06.2019;16:00;16.408
27.06.2019;16:15;16.368
27.06.2019;16:30;16.254
27.06.2019;16:45;16.170
27.06.2019;17:00;16.023
27.06.2019;17:15;15.896
27.06.2019;17:30;15.945
27.06.2019;17:45;15.877
27.06.2019;18:00;15.738
27.06.2019;18:15;15.626
27.06.2019;18:30;15.612
27.06.2019;18:45;15.589
27.06.2019;19:00;15.586
27.06.2019;19:15;15.480
27.06.2019;19:30;15.418
27.06.2019;19:45;15.285
27.06.2019;20:00;15.140
27.06.2019;20:15;14.912
27.06.2019;20:30;14.724
27.06.2019;20:45;14.582
27.06.2019;21:00;14.338
27.06.2019;21:15;14.208
27.06.2019;21:30;14.127
27.06.2019;21:45;13.942
27.06.2019;22:00;13.949
27.06.2019;22:15;13.818
27.06.2019;22:30;13.605
27.06.2019;22:45;13.393
27.06.2019;23:00;13.142
27.06.2019;23:15;12.857
27.06.2019;23:30;12.575
27.06.2019;23:45;12.430
28.06.2019;00:00;12.163
28.06.2019;00:15;11.958
28.06.2019;00:30;11.868
28.06.2019;00:45;11.670
28.06.2019;01:00;11.594
28.06.2019;01:15;11.463
28.06.2019;01:30;11.405
28.06.2019;01:45;11.300
28.06.2019;02:00;11.262
28.06.2019;02:15;11.191
28.06.2019;02:30;11.138
28.06.2019;02:45;11.126
28.06.2019;03:00;11.175
28.06.2019;03:15;11.111
28.06.2019;03:30;11.163
28.06.2019;03:45;11.185
28.06.2019;04:00;11.290
28.06.2019;04:15;11.359
28.06.2019;04:30;11.397
28.06.2019;04:45;11.433
28.06.2019;05:00;11.631
28.06.2019;05:15;11.771
28.06.2019;05:30;11.952
28.06.2019;05:45;12.291
28.06.2019;06:00;12.968
28.06.2019;06:15;13.501
28.06.2019;06:30;13.957
28.06.2019;06:45;14.220
28.06.2019;07:00;14.493
28.06.2019;07:15;14.836
28.06.2019;07:30;15.094
28.06.2019;07:45;15.331
28.06.2019;08:00;15.494
28.06.2019;08:15;15.675
28.06.2019;08:30;15.728
28.06.2019;08:45;15.789
28.06.2019;09:00;15.714
28.06.2019;09:15;15.818
28.06.2019;09:30;15.967
28.06.2019;09:45;16.141
28.06.2019;10:00;16.203
28.06.2019;10:15;16.300
28.06.2019;10:30;16.453
28.06.2019;10:45;16.546
28.06.2019;11:00;16.610
28.06.2019;11:15;16.628
28.06.2019;11:30;16.597
28.06.2019;11:45;16.655
28.06.2019;12:00;16.541
28.06.2019;12:15;16.467
28.06.2019;12:30;16.413
28.06.2019;12:45;16.482
28.06.2019;13:00;16.344
28.06.2019;13:15;16.252
28.06.2019;13:30;16.097
28.06.2019;13:45;15.957
28.06.2019;14:00;15.965
28.06.2019;14:15;15.878
28.06.2019;14:30;15.770
28.06.2019;14:45;15.683
28.06.2019;15:00;15.584
28.06.2019;15:15;15.530
28.06.2019;15:30;15.385
28.06.2019;15:45;15.286
28.06.2019;16:00;15.393
28.06.2019;16:15;15.295
28.06.2019;16:30;15.270
28.06.2019;16:45;15.179
28.06.2019;17:00;15.189
28.06.2019;17:15;15.061
28.06.2019;17:30;15.105
28.06.2019;17:45;15.058
28.06.2019;18:00;14.979
28.06.2019;18:15;14.840
28.06.2019;18:30;14.784
28.06.2019;18:45;14.726
28.06.2019;19:00;14.677
28.06.2019;19:15;14.570
28.06.2019;19:30;14.498
28.06.2019;19:45;14.395
28.06.2019;20:00;14.310
28.06.2019;20:15;14.068
28.06.2019;20:30;13.897
28.06.2019;20:45;13.728
28.06.2019;21:00;13.586
28.06.2019;21:15;13.417
28.06.2019;21:30;13.276
28.06.2019;21:45;13.200
28.06.2019;22:00;13.200
28.06.2019;22:15;13.104
28.06.2019;22:30;12.905
28.06.2019;22:45;12.756
28.06.2019;23:00;12.482
28.06.2019;23:15;12.332
28.06.2019;23:30;12.133
28.06.2019;23:45;11.894
29.06.2019;00:00;11.535
29.06.2019;00:15;11.440
29.06.2019;00:30;11.253
29.06.2019;00:45;11.136
29.06.2019;01:00;10.997
29.06.2019;01:15;10.883
29.06.2019;01:30;10.809
29.06.2019;01:45;10.666
29.06.2019;02:00;10.580
29.06.2019;02:15;10.501
29.06.2019;02:30;10.483
29.06.2019;02:45;10.366
29.06.2019;03:00;10.375
29.06.2019;03:15;10.387
29.06.2019;03:30;10.396
29.06.2019;03:45;10.277
29.06.2019;04:00;10.242
29.06.2019;04:15;10.275
29.06.2019;04:30;10.272
29.06.2019;04:45;10.150
29.06.2019;05:00;10.149
29.06.2019;05:15;10.200
29.06.2019;05:30;10.201
29.06.2019;05:45;10.228
29.06.2019;06:00;10.426
29.06.2019;06:15;10.615
29.06.2019;06:30;10.792
29.06.2019;06:45;11.011
29.06.2019;07:00;11.325
29.06.2019;07:15;11.584
29.06.2019;07:30;11.944
29.06.2019;07:45;12.136
29.06.2019;08:00;12.367
29.06.2019;08:15;12.562
29.06.2019;08:30;12.783
29.06.2019;08:45;13.004
29.06.2019;09:00;13.188
29.06.2019;09:15;13.377
29.06.2019;09:30;13.496
29.06.2019;09:45;13.686
29.06.2019;10:00;13.738
29.06.2019;10:15;13.810
29.06.2019;10:30;13.856
29.06.2019;10:45;13.915
29.06.2019;11:00;13.975
29.06.2019;11:15;14.033
29.06.2019;11:30;14.118
29.06.2019;11:45;14.114
29.06.2019;12:00;14.045
29.06.2019;12:15;13.952
29.06.2019;12:30;13.904
29.06.2019;12:45;13.852
29.06.2019;13:00;13.724
29.06.2019;13:15;13.587
29.06.2019;13:30;13.555
29.06.2019;13:45;13.443
29.06.2019;14:00;13.364
29.06.2019;14:15;13.286
29.06.2019;14:30;13.251
29.06.2019;14:45;13.150
29.06.2019;15:00;13.198
29.06.2019;15:15;13.196
29.06.2019;15:30;13.091
29.06.2019;15:45;13.100
29.06.2019;16:00;13.091
29.06.2019;16:15;13.092
29.06.2019;16:30;12.954
29.06.2019;16:45;12.970
29.06.2019;17:00;12.989
29.06.2019;17:15;12.884
29.06.2019;17:30;12.869
29.06.2019;17:45;12.904
29.06.2019;18:00;12.968
29.06.2019;18:15;12.935
29.06.2019;18:30;12.878
29.06.2019;18:45;12.837
29.06.2019;19:00;12.783
29.06.2019;19:15;12.609
29.06.2019;19:30;12.587
29.06.2019;19:45;12.487
29.06.2019;20:00;12.372
29.06.2019;20:15;12.167
29.06.2019;20:30;12.024
29.06.2019;20:45;11.851
