Date de production,Heures,Prévision de production des moyens programmables (MW),"Prévision de production des moyens dits ""fatals"" (MW)"
28/03/2019,15:00,57074,3512
28/03/2019,15:30,56954,3489
28/03/2019,16:00,56106,3469
28/03/2019,16:30,56194,3430
28/03/2019,17:00,57426,3565
28/03/2019,17:30,58572,3648
28/03/2019,18:00,59279,3913
28/03/2019,18:30,61229,3988
28/03/2019,19:00,63149,4081
28/03/2019,19:30,63396,4092
28/03/2019,20:00,62166,4092
28/03/2019,20:30,61251,4052
28/03/2019,21:00,59972,3838
28/03/2019,21:30,59115,3759
28/03/2019,22:00,57985,3466
28/03/2019,22:30,58906,3433
28/03/2019,23:00,57696,3266
28/03/2019,23:30,57216,3193
29/03/2019,00:00,55978,2966
29/03/2019,00:30,54494,2728
29/03/2019,01:00,54460,2641
29/03/2019,01:30,54415,2749
29/03/2019,02:00,53423,2669
29/03/2019,02:30,52887,2531
29/03/2019,03:00,53040,2505
29/03/2019,03:30,52948,2508
29/03/2019,04:00,52973,2647
29/03/2019,04:30,53710,2674
29/03/2019,05:00,54262,2822
29/03/2019,05:30,55698,2998
29/03/2019,06:00,57005,3207
29/03/2019,06:30,58130,3278
29/03/2019,07:00,59593,3551
29/03/2019,07:30,59460,3632
29/03/2019,08:00,59360,3740
29/03/2019,08:30,58326,3756
29/03/2019,09:00,57536,3737
29/03/2019,09:30,56981,3756
29/03/2019,10:00,56355,3770
29/03/2019,10:30,55627,3776
29/03/2019,11:00,55183,3688
29/03/2019,11:30,54910,3656
29/03/2019,12:00,54528,3534
29/03/2019,12:30,54181,3479
29/03/2019,13:00,53197,3379
29/03/2019,13:30,52825,3361
29/03/2019,14:00,52815,3309
29/03/2019,14:30,52624,3297
29/03/2019,15:00,53067,3272
29/03/2019,15:30,53013,3239
29/03/2019,16:00,54278,3281
29/03/2019,16:30,55189,3266
29/03/2019,17:00,55663,3371
29/03/2019,17:30,56577,3405
29/03/2019,18:00,57443,3675
29/03/2019,18:30,58716,3760
29/03/2019,19:00,59969,3879
29/03/2019,19:30,60531,3891
29/03/2019,20:00,60046,3885
29/03/2019,20:30,59297,3872
29/03/2019,21:00,58134,3712
29/03/2019,21:30,57180,3708
29/03/2019,22:00,56641,3412
29/03/2019,22:30,57864,3383
29/03/2019,23:00,57077,3238
29/03/2019,23:30,56732,3194
30/03/2019,00:00,54469,3368
30/03/2019,00:30,52982,3320
30/03/2019,01:00,52656,3270
30/03/2019,01:30,52489,3283
30/03/2019,02:00,52351,3270
30/03/2019,02:30,51767,3234
30/03/2019,03:00,51757,3140
30/03/2019,03:30,51485,3025
30/03/2019,04:00,50860,2992
30/03/2019,04:30,50785,2967
30/03/2019,05:00,51646,2943
30/03/2019,05:30,52087,2925
30/03/2019,06:00,52178,2943
30/03/2019,06:30,52213,2946
30/03/2019,07:00,52610,3020
30/03/2019,07:30,52606,3034
30/03/2019,08:00,52696,3061
30/03/2019,08:30,52738,3152
30/03/2019,09:00,51774,3211
30/03/2019,09:30,51176,3274
30/03/2019,10:00,50220,3312
30/03/2019,10:30,49402,3199
30/03/2019,11:00,48960,3121
30/03/2019,11:30,48992,3065
30/03/2019,12:00,49028,2916
30/03/2019,12:30,48959,2884
30/03/2019,13:00,48525,2873
30/03/2019,13:30,47287,2868
30/03/2019,14:00,47468,2815
30/03/2019,14:30,47757,2796
30/03/2019,15:00,48117,2805
30/03/2019,15:30,48325,2782
30/03/2019,16:00,48637,2763
30/03/2019,16:30,48672,2923
30/03/2019,17:00,50479,2965
30/03/2019,17:30,51824,2962
30/03/2019,18:00,53435,3212
30/03/2019,18:30,54571,3313
30/03/2019,19:00,55556,3383
30/03/2019,19:30,56094,3383
30/03/2019,20:00,56101,3393
30/03/2019,20:30,55622,3372
30/03/2019,21:00,55158,3330
30/03/2019,21:30,54551,3316
30/03/2019,22:00,54054,3291
30/03/2019,22:30,55292,3297
30/03/2019,23:00,53947,3250
30/03/2019,23:30,53129,3239
31/03/2019,00:00,51132,2891
31/03/2019,00:30,49945,2799
31/03/2019,01:00,49616,2730
31/03/2019,01:30,49786,2718
31/03/2019,02:00,49786,2718
31/03/2019,02:30,49786,2718
31/03/2019,03:00,49304,2646
31/03/2019,03:30,47681,2631
31/03/2019,04:00,47710,2608
31/03/2019,04:30,47606,2595
31/03/2019,05:00,47496,2569
31/03/2019,05:30,47509,2575
31/03/2019,06:00,47180,2592
31/03/2019,06:30,47097,2600
31/03/2019,07:00,47269,2636
31/03/2019,07:30,47215,2646
31/03/2019,08:00,47323,2689
31/03/2019,08:30,47378,2758
31/03/2019,09:00,47455,2828
31/03/2019,09:30,47218,2862
31/03/2019,10:00,46451,2680
31/03/2019,10:30,45721,2673
31/03/2019,11:00,45667,2718
31/03/2019,11:30,45625,2748
31/03/2019,12:00,45419,2772
31/03/2019,12:30,45302,2787
31/03/2019,13:00,44311,2804
31/03/2019,13:30,42272,2803
31/03/2019,14:00,40334,2754
31/03/2019,14:30,40272,2705
31/03/2019,15:00,40446,2639
31/03/2019,15:30,39828,2624
31/03/2019,16:00,39790,2745
31/03/2019,16:30,40654,2732
31/03/2019,17:00,41700,2690
31/03/2019,17:30,41933,2682
31/03/2019,18:00,45852,2947
31/03/2019,18:30,46965,3014
31/03/2019,19:00,50022,3135
31/03/2019,19:30,50910,3161
31/03/2019,20:00,52002,3216
31/03/2019,20:30,52331,3230
31/03/2019,21:00,52315,3194
31/03/2019,21:30,51936,3207
31/03/2019,22:00,52124,3179
31/03/2019,22:30,53273,3212
31/03/2019,23:00,51856,3220
31/03/2019,23:30,51719,3229
01/04/2019,00:00,49325,2992
01/04/2019,00:30,48287,2999
01/04/2019,01:00,48267,3015
01/04/2019,01:30,48356,2841
01/04/2019,02:00,48033,2794
01/04/2019,02:30,47307,2789
01/04/2019,03:00,46986,2772
01/04/2019,03:30,46778,2749
01/04/2019,04:00,47005,2795
01/04/2019,04:30,47137,2790
01/04/2019,05:00,48969,2833
01/04/2019,05:30,50168,2881
01/04/2019,06:00,52755,3035
01/04/2019,06:30,54647,3204
01/04/2019,07:00,55358,3320
01/04/2019,07:30,55943,3344
01/04/2019,08:00,56916,3455
01/04/2019,08:30,56995,3496
01/04/2019,09:00,56404,3548
01/04/2019,09:30,55796,3583
01/04/2019,10:00,55618,3608
01/04/2019,10:30,55326,3535
01/04/2019,11:00,54770,3492
01/04/2019,11:30,54570,3478
01/04/2019,12:00,53656,3328
01/04/2019,12:30,53681,3283
01/04/2019,13:00,52814,3236
01/04/2019,13:30,52085,3223
01/04/2019,14:00,51552,3161
01/04/2019,14:30,51418,3116
01/04/2019,15:00,51599,3106
01/04/2019,15:30,51440,3085
01/04/2019,16:00,52113,3137
01/04/2019,16:30,51801,3131
01/04/2019,17:00,52704,3239
01/04/2019,17:30,53654,3248
01/04/2019,18:00,54599,3397
01/04/2019,18:30,55873,3409
01/04/2019,19:00,55815,3414
01/04/2019,19:30,55867,3518
01/04/2019,20:00,55440,3507
01/04/2019,20:30,55450,3503
01/04/2019,21:00,55239,3450
01/04/2019,21:30,54703,3413
01/04/2019,22:00,53377,3253
01/04/2019,22:30,53814,3278
01/04/2019,23:00,52348,3227
01/04/2019,23:30,52247,3204
02/04/2019,00:00,49337,3020
02/04/2019,00:30,48671,2852
02/04/2019,01:00,48042,2715
02/04/2019,01:30,48150,2690
02/04/2019,02:00,48144,2638
02/04/2019,02:30,47161,2621
02/04/2019,03:00,47084,2626
02/04/2019,03:30,46848,2638
02/04/2019,04:00,47191,2665
02/04/2019,04:30,47482,2657
02/04/2019,05:00,48351,2890
02/04/2019,05:30,49504,2927
02/04/2019,06:00,52028,3044
02/04/2019,06:30,54319,3243
02/04/2019,07:00,54933,3383
02/04/2019,07:30,55143,3451
02/04/2019,08:00,55252,3556
02/04/2019,08:30,55446,3593
02/04/2019,09:00,55988,3640
02/04/2019,09:30,55476,3651
02/04/2019,10:00,55315,3650
02/04/2019,10:30,54856,3515
02/04/2019,11:00,54597,3533
02/04/2019,11:30,53948,3542
02/04/2019,12:00,53363,3377
02/04/2019,12:30,52956,3389
02/04/2019,13:00,52441,3245
02/04/2019,13:30,51624,3215
02/04/2019,14:00,51332,3185
02/04/2019,14:30,51088,3034
02/04/2019,15:00,51190,3031
02/04/2019,15:30,51140,3034
02/04/2019,16:00,51348,3205
02/04/2019,16:30,51243,3208
02/04/2019,17:00,52244,3291
02/04/2019,17:30,53103,3301
02/04/2019,18:00,53707,3448
02/04/2019,18:30,54914,3554
02/04/2019,19:00,54900,3578
02/04/2019,19:30,54965,3702
02/04/2019,20:00,54881,3691
02/04/2019,20:30,54847,3673
02/04/2019,21:00,54475,3601
02/04/2019,21:30,54131,3487
02/04/2019,22:00,53688,3406
02/04/2019,22:30,54529,3385
02/04/2019,23:00,53598,3296
02/04/2019,23:30,53451,3275
03/04/2019,00:00,49554,2968
03/04/2019,00:30,49406,2934
03/04/2019,01:00,49140,2820
03/04/2019,01:30,49310,2790
03/04/2019,02:00,48892,2676
03/04/2019,02:30,48178,2632
03/04/2019,03:00,48199,2645
03/04/2019,03:30,47685,2665
03/04/2019,04:00,47732,2755
03/04/2019,04:30,48423,2786
03/04/2019,05:00,49811,2922
03/04/2019,05:30,51055,3012
03/04/2019,06:00,51590,3284
03/04/2019,06:30,52922,3317
03/04/2019,07:00,54940,3498
03/04/2019,07:30,55338,3675
03/04/2019,08:00,56124,3721
03/04/2019,08:30,56498,3777
03/04/2019,09:00,56992,3850
03/04/2019,09:30,57095,3882
03/04/2019,10:00,56943,3820
03/04/2019,10:30,56686,3836
03/04/2019,11:00,56072,3820
03/04/2019,11:30,55921,3831
03/04/2019,12:00,56692,3686
03/04/2019,12:30,56486,3672
03/04/2019,13:00,56088,3642
03/04/2019,13:30,55571,3619
03/04/2019,14:00,55431,3555
03/04/2019,14:30,55112,3523
03/04/2019,15:00,55055,3498
03/04/2019,15:30,54845,3475
03/04/2019,16:00,54976,3494
03/04/2019,16:30,54798,3497
03/04/2019,17:00,54814,3584
03/04/2019,17:30,55357,3605
03/04/2019,18:00,55727,3675
03/04/2019,18:30,57081,3815
03/04/2019,19:00,57238,3839
03/04/2019,19:30,57658,3837
03/04/2019,20:00,57656,3910
03/04/2019,20:30,57663,3915
03/04/2019,21:00,56358,3876
03/04/2019,21:30,55810,3876
03/04/2019,22:00,56419,3699
03/04/2019,22:30,57167,3710
03/04/2019,23:00,55806,3627
03/04/2019,23:30,56242,3616
04/04/2019,00:00,53173,3628
04/04/2019,00:30,51815,3595
04/04/2019,01:00,51015,3520
04/04/2019,01:30,51181,3477
04/04/2019,02:00,50927,3440
04/04/2019,02:30,50706,3361
04/04/2019,03:00,50369,3389
04/04/2019,03:30,51086,3374
04/04/2019,04:00,50384,3427
04/04/2019,04:30,50968,3484
04/04/2019,05:00,51265,3587
04/04/2019,05:30,52588,3640
04/04/2019,06:00,54622,3854
04/04/2019,06:30,56389,3928
04/04/2019,07:00,58105,4049
04/04/2019,07:30,58494,4215
04/04/2019,08:00,59019,4276
04/04/2019,08:30,59013,4312
04/04/2019,09:00,59327,4395
04/04/2019,09:30,59233,4428
04/04/2019,10:00,59282,4461
04/04/2019,10:30,58671,4485
04/04/2019,11:00,58184,4411
04/04/2019,11:30,57644,4436
04/04/2019,12:00,57403,4347
04/04/2019,12:30,57165,4325
04/04/2019,13:00,56710,4306
04/04/2019,13:30,56056,4248
04/04/2019,14:00,56087,4230
04/04/2019,14:30,55618,4219
04/04/2019,15:00,55513,4214
04/04/2019,15:30,55079,4200
04/04/2019,16:00,55169,4186
04/04/2019,16:30,55321,4164
04/04/2019,17:00,55380,4245
04/04/2019,17:30,56236,4267
04/04/2019,18:00,56683,4336
04/04/2019,18:30,57806,4436
04/04/2019,19:00,57552,4448
04/04/2019,19:30,57635,4458
04/04/2019,20:00,57571,4450
04/04/2019,20:30,57522,4449
04/04/2019,21:00,56896,4327
04/04/2019,21:30,56401,4331
04/04/2019,22:00,56125,4332
04/04/2019,22:30,56672,4337
04/04/2019,23:00,55309,4311
04/04/2019,23:30,55065,4306
05/04/2019,00:00,53472,3956
05/04/2019,00:30,52819,3843
05/04/2019,01:00,52502,3650
05/04/2019,01:30,52057,3628
05/04/2019,02:00,51798,3456
05/04/2019,02:30,50996,3496
05/04/2019,03:00,51045,3313
05/04/2019,03:30,51013,3289
05/04/2019,04:00,51198,3254
05/04/2019,04:30,51414,3257
05/04/2019,05:00,52278,3257
05/04/2019,05:30,53561,3291
05/04/2019,06:00,54233,3548
05/04/2019,06:30,56018,3613
05/04/2019,07:00,56942,3873
05/04/2019,07:30,57207,4029
05/04/2019,08:00,57696,4232
05/04/2019,08:30,57700,4261
05/04/2019,09:00,57758,4453
05/04/2019,09:30,57187,4469
05/04/2019,10:00,57190,4500
05/04/2019,10:30,56259,4504
05/04/2019,11:00,55847,4376
05/04/2019,11:30,55451,4377
05/04/2019,12:00,54852,4221
05/04/2019,12:30,54614,4230
05/04/2019,13:00,54667,4150
05/04/2019,13:30,54069,4132
05/04/2019,14:00,54028,4113
05/04/2019,14:30,53663,4048
05/04/2019,15:00,53625,4036
05/04/2019,15:30,53367,4013
05/04/2019,16:00,53250,4023
05/04/2019,16:30,53151,4017
05/04/2019,17:00,53489,4030
05/04/2019,17:30,54212,4032
05/04/2019,18:00,54504,4224
05/04/2019,18:30,55618,4381
05/04/2019,19:00,56224,4438
05/04/2019,19:30,56328,4453
05/04/2019,20:00,55950,4457
05/04/2019,20:30,55947,4460
05/04/2019,21:00,55663,4333
05/04/2019,21:30,55256,4300
05/04/2019,22:00,54404,4280
05/04/2019,22:30,55140,4345
05/04/2019,23:00,53437,4280
05/04/2019,23:30,51951,4298
06/04/2019,00:00,50484,4308
06/04/2019,00:30,49172,4175
06/04/2019,01:00,48458,3877
06/04/2019,01:30,48277,3801
06/04/2019,02:00,48010,3663
06/04/2019,02:30,47061,3651
06/04/2019,03:00,47121,3602
06/04/2019,03:30,46412,3595
06/04/2019,04:00,46280,3591
06/04/2019,04:30,46323,3600
06/04/2019,05:00,46952,3607
06/04/2019,05:30,47574,3733
06/04/2019,06:00,47688,3837
06/04/2019,06:30,48187,3866
06/04/2019,07:00,48632,4154
06/04/2019,07:30,48974,4221
06/04/2019,08:00,49324,4307
06/04/2019,08:30,48557,4429
06/04/2019,09:00,48661,4483
06/04/2019,09:30,48629,4530
06/04/2019,10:00,48950,4494
06/04/2019,10:30,49393,4359
06/04/2019,11:00,49355,4358
06/04/2019,11:30,48617,4348
06/04/2019,12:00,48840,4282
06/04/2019,12:30,48633,4274
06/04/2019,13:00,47204,4150
06/04/2019,13:30,45971,4131
06/04/2019,14:00,45630,4086
06/04/2019,14:30,45526,4065
06/04/2019,15:00,45333,4034
06/04/2019,15:30,45235,4025
06/04/2019,16:00,45475,3908
06/04/2019,16:30,45271,3876
06/04/2019,17:00,45634,3846
06/04/2019,17:30,46227,3934
06/04/2019,18:00,47750,3924
06/04/2019,18:30,48744,4006
06/04/2019,19:00,48945,4079
06/04/2019,19:30,49229,4084
06/04/2019,20:00,49224,4191
06/04/2019,20:30,49525,4222
06/04/2019,21:00,49066,4249
06/04/2019,21:30,48798,4223
06/04/2019,22:00,48599,4213
06/04/2019,22:30,49430,4248
06/04/2019,23:00,48003,4216
06/04/2019,23:30,47911,4225
07/04/2019,00:00,45873,3939
07/04/2019,00:30,44568,3918
07/04/2019,01:00,43882,3812
07/04/2019,01:30,44019,3735
07/04/2019,02:00,44549,3491
07/04/2019,02:30,44127,3432
07/04/2019,03:00,45083,3396
07/04/2019,03:30,44855,3376
07/04/2019,04:00,44933,3378
07/04/2019,04:30,44797,3370
07/04/2019,05:00,44726,3361
07/04/2019,05:30,44917,3354
07/04/2019,06:00,45574,3363
07/04/2019,06:30,46225,3364
07/04/2019,07:00,47046,3637
07/04/2019,07:30,47194,3706
07/04/2019,08:00,47313,3826
07/04/2019,08:30,47884,3971
07/04/2019,09:00,47887,4004
07/04/2019,09:30,47833,4030
07/04/2019,10:00,47064,4059
07/04/2019,10:30,46704,4089
07/04/2019,11:00,46674,4094
07/04/2019,11:30,47252,3994
07/04/2019,12:00,47373,3894
07/04/2019,12:30,47170,3884
07/04/2019,13:00,46903,3795
07/04/2019,13:30,45575,3632
07/04/2019,14:00,46104,3572
07/04/2019,14:30,45982,3552
07/04/2019,15:00,46108,3488
07/04/2019,15:30,45421,3456
07/04/2019,16:00,46463,3459
07/04/2019,16:30,46309,3468
07/04/2019,17:00,46564,3613
07/04/2019,17:30,47193,3609
07/04/2019,18:00,49627,3681
07/04/2019,18:30,50838,3818
07/04/2019,19:00,51063,3937
07/04/2019,19:30,51733,3976
07/04/2019,20:00,51676,4059
07/04/2019,20:30,52224,4074
07/04/2019,21:00,52180,4043
07/04/2019,21:30,51592,4052
07/04/2019,22:00,51470,4057
07/04/2019,22:30,52771,4086
07/04/2019,23:00,51724,4045
07/04/2019,23:30,51311,4029
08/04/2019,00:00,49825,3669
08/04/2019,00:30,48458,3631
08/04/2019,01:00,48300,3359
08/04/2019,01:30,48336,3327
08/04/2019,02:00,48657,3184
08/04/2019,02:30,48033,3161
08/04/2019,03:00,48273,3119
08/04/2019,03:30,48209,3105
08/04/2019,04:00,48049,3131
08/04/2019,04:30,48536,3131
08/04/2019,05:00,50128,3178
08/04/2019,05:30,51898,3190
08/04/2019,06:00,53658,3392
08/04/2019,06:30,54790,3479
08/04/2019,07:00,56004,3749
08/04/2019,07:30,56297,3824
08/04/2019,08:00,56787,3959
08/04/2019,08:30,56910,4128
08/04/2019,09:00,56686,4181
08/04/2019,09:30,55936,4210
08/04/2019,10:00,55421,4238
08/04/2019,10:30,54663,4272
08/04/2019,11:00,54530,4286
08/04/2019,11:30,54419,4296
08/04/2019,12:00,54208,4194
08/04/2019,12:30,54136,4170
08/04/2019,13:00,53900,3931
08/04/2019,13:30,53324,3880
08/04/2019,14:00,53236,3720
08/04/2019,14:30,52762,3683
08/04/2019,15:00,52756,3675
08/04/2019,15:30,52250,3671
08/04/2019,16:00,52634,3707
08/04/2019,16:30,52192,3701
08/04/2019,17:00,52607,3878
08/04/2019,17:30,53306,3901
08/04/2019,18:00,53250,4022
08/04/2019,18:30,54368,4197
08/04/2019,19:00,54356,4206
08/04/2019,19:30,54434,4225
08/04/2019,20:00,54392,4109
08/04/2019,20:30,54347,4106
08/04/2019,21:00,54160,4064
08/04/2019,21:30,53278,4051
08/04/2019,22:00,52950,4053
08/04/2019,22:30,54296,4065
08/04/2019,23:00,53804,4022
08/04/2019,23:30,53557,3995
09/04/2019,00:00,52327,3657
09/04/2019,00:30,50848,3592
09/04/2019,01:00,50416,3337
09/04/2019,01:30,50306,3277
09/04/2019,02:00,49795,3163
09/04/2019,02:30,49351,3118
09/04/2019,03:00,49427,3096
09/04/2019,03:30,49052,3080
09/04/2019,04:00,49313,3093
09/04/2019,04:30,49354,3103
09/04/2019,05:00,50526,3176
09/04/2019,05:30,52256,3309
09/04/2019,06:00,54330,3485
09/04/2019,06:30,55248,3590
09/04/2019,07:00,55963,3863
09/04/2019,07:30,56299,3946
09/04/2019,08:00,57049,4097
09/04/2019,08:30,56743,4168
09/04/2019,09:00,56528,4212
09/04/2019,09:30,55984,4251
09/04/2019,10:00,55747,4272
09/04/2019,10:30,55275,4300
09/04/2019,11:00,55166,4278
09/04/2019,11:30,54717,4172
09/04/2019,12:00,54598,4060
09/04/2019,12:30,54257,4044
09/04/2019,13:00,53749,3933
09/04/2019,13:30,52987,3776
09/04/2019,14:00,52653,3660
09/04/2019,14:30,52220,3603
09/04/2019,15:00,51979,3531
09/04/2019,15:30,51958,3487
09/04/2019,16:00,52020,3513
09/04/2019,16:30,52022,3615
09/04/2019,17:00,52898,3845
09/04/2019,17:30,53332,3882
09/04/2019,18:00,53442,4025
09/04/2019,18:30,54428,4117
09/04/2019,19:00,54247,4264
09/04/2019,19:30,54411,4273
09/04/2019,20:00,54374,4282
09/04/2019,20:30,54621,4284
09/04/2019,21:00,54253,4258
09/04/2019,21:30,53674,4258
09/04/2019,22:00,52829,4146
09/04/2019,22:30,53696,4148
09/04/2019,23:00,52131,4051
09/04/2019,23:30,51861,4051
10/04/2019,00:00,50378,3638
10/04/2019,00:30,48928,3602
10/04/2019,01:00,48148,3304
10/04/2019,01:30,48185,3272
10/04/2019,02:00,48613,3145
10/04/2019,02:30,48163,3116
10/04/2019,03:00,47625,3133
10/04/2019,03:30,47403,3128
10/04/2019,04:00,47543,3144
10/04/2019,04:30,47796,3164
10/04/2019,05:00,48817,3394
10/04/2019,05:30,50593,3415
10/04/2019,06:00,52642,3610
10/04/2019,06:30,53792,3789
10/04/2019,07:00,54433,3988
10/04/2019,07:30,54932,4061
10/04/2019,08:00,55272,4207
10/04/2019,08:30,55304,4254
10/04/2019,09:00,55162,4278
10/04/2019,09:30,54576,4306
10/04/2019,10:00,54548,4311
10/04/2019,10:30,54122,4239
10/04/2019,11:00,53974,4164
10/04/2019,11:30,53872,4175
10/04/2019,12:00,53684,4038
10/04/2019,12:30,53477,4011
10/04/2019,13:00,53443,3892
10/04/2019,13:30,52723,3853
10/04/2019,14:00,51652,3610
10/04/2019,14:30,51316,3563
10/04/2019,15:00,50823,3575
10/04/2019,15:30,50437,3564
10/04/2019,16:00,50470,3580
10/04/2019,16:30,50343,3576
10/04/2019,17:00,51379,3762
10/04/2019,17:30,51780,3769
10/04/2019,18:00,52059,3870
10/04/2019,18:30,52955,4069
10/04/2019,19:00,52859,4215
10/04/2019,19:30,52839,4232
10/04/2019,20:00,52510,4324
10/04/2019,20:30,52658,4313
10/04/2019,21:00,52603,4289
10/04/2019,21:30,51960,4190
10/04/2019,22:00,51056,4193
10/04/2019,22:30,51946,4191
10/04/2019,23:00,50017,4083
10/04/2019,23:30,49564,4085
11/04/2019,00:00,48633,3963
11/04/2019,00:30,47265,3925
11/04/2019,01:00,47346,3593
11/04/2019,01:30,47516,3560
11/04/2019,02:00,47612,3414
11/04/2019,02:30,47093,3388
11/04/2019,03:00,47270,3350
11/04/2019,03:30,46967,3344
11/04/2019,04:00,47266,3387
11/04/2019,04:30,47490,3398
11/04/2019,05:00,48134,3677
11/04/2019,05:30,49876,3705
11/04/2019,06:00,52269,3888
11/04/2019,06:30,53638,3936
11/04/2019,07:00,54762,4257
11/04/2019,07:30,55264,4341
11/04/2019,08:00,55553,4445
11/04/2019,08:30,55342,4494
11/04/2019,09:00,54190,4469
11/04/2019,09:30,53891,4491
11/04/2019,10:00,53375,4485
11/04/2019,10:30,52931,4512
11/04/2019,11:00,52943,4349
11/04/2019,11:30,52373,4358
11/04/2019,12:00,52739,4254
11/04/2019,12:30,52805,4220
11/04/2019,13:00,52719,4125
11/04/2019,13:30,52297,4068
11/04/2019,14:00,51832,3945
11/04/2019,14:30,51821,3898
11/04/2019,15:00,51496,3775
11/04/2019,15:30,51469,3762
11/04/2019,16:00,51866,3814
11/04/2019,16:30,51900,3819
11/04/2019,17:00,52441,4066
11/04/2019,17:30,52947,4095
11/04/2019,18:00,53098,4129
11/04/2019,18:30,54439,4290
11/04/2019,19:00,54487,4350
11/04/2019,19:30,54548,4364
11/04/2019,20:00,54456,4365
11/04/2019,20:30,54724,4274
11/04/2019,21:00,54269,4240
11/04/2019,21:30,53473,4194
11/04/2019,22:00,52699,4167
11/04/2019,22:30,53675,4194
11/04/2019,23:00,52740,4100
11/04/2019,23:30,52620,4033
12/04/2019,00:00,50967,3763
12/04/2019,00:30,49852,3703
12/04/2019,01:00,49914,3384
12/04/2019,01:30,49904,3296
12/04/2019,02:00,49818,3195
12/04/2019,02:30,49364,3163
12/04/2019,03:00,49293,3158
12/04/2019,03:30,48832,3148
12/04/2019,04:00,48967,3182
12/04/2019,04:30,49509,3340
12/04/2019,05:00,51728,3464
12/04/2019,05:30,53256,3492
12/04/2019,06:00,55025,3661
12/04/2019,06:30,56480,3864
12/04/2019,07:00,57502,4103
12/04/2019,07:30,58071,4205
12/04/2019,08:00,58329,4321
12/04/2019,08:30,58283,4335
12/04/2019,09:00,57384,4339
12/04/2019,09:30,56910,4353
12/04/2019,10:00,56690,4170
12/04/2019,10:30,55978,4189
12/04/2019,11:00,55923,4156
12/04/2019,11:30,55575,4158
12/04/2019,12:00,55129,4072
12/04/2019,12:30,54942,4008
12/04/2019,13:00,54682,3852
12/04/2019,13:30,54238,3791
12/04/2019,14:00,54116,3672
12/04/2019,14:30,53723,3479
12/04/2019,15:00,53336,3426
12/04/2019,15:30,52710,3418
12/04/2019,16:00,52437,3483
12/04/2019,16:30,52454,3491
12/04/2019,17:00,53169,3752
12/04/2019,17:30,53770,3758
12/04/2019,18:00,54263,3871
12/04/2019,18:30,55701,4040
12/04/2019,19:00,55457,4096
12/04/2019,19:30,55546,4125
12/04/2019,20:00,55371,4130
12/04/2019,20:30,55513,4154
12/04/2019,21:00,55231,3976
12/04/2019,21:30,54784,3978
12/04/2019,22:00,53960,3904
12/04/2019,22:30,54734,3880
12/04/2019,23:00,52878,3829
12/04/2019,23:30,52592,3807
13/04/2019,00:00,50485,3596
13/04/2019,00:30,48729,3509
13/04/2019,01:00,47557,3365
13/04/2019,01:30,47317,3290
13/04/2019,02:00,47701,2975
13/04/2019,02:30,47083,2912
13/04/2019,03:00,47268,2764
13/04/2019,03:30,46885,2668
13/04/2019,04:00,46706,2621
13/04/2019,04:30,46671,2619
13/04/2019,05:00,46721,2617
13/04/2019,05:30,47812,2629
13/04/2019,06:00,48795,2810
13/04/2019,06:30,49068,2914
13/04/2019,07:00,49732,3308
13/04/2019,07:30,49897,3379
13/04/2019,08:00,49891,3578
13/04/2019,08:30,49616,3805
13/04/2019,09:00,49607,3836
13/04/2019,09:30,49740,3928
13/04/2019,10:00,49278,3910
13/04/2019,10:30,48542,3867
13/04/2019,11:00,48720,3729
13/04/2019,11:30,48286,3543
13/04/2019,12:00,48119,3368
13/04/2019,12:30,47749,3307
13/04/2019,13:00,47144,3157
13/04/2019,13:30,46295,2927
13/04/2019,14:00,45399,2855
13/04/2019,14:30,45070,2816
13/04/2019,15:00,44988,2764
13/04/2019,15:30,44980,2755
13/04/2019,16:00,44878,2762
13/04/2019,16:30,44842,2753
13/04/2019,17:00,45386,3004
13/04/2019,17:30,45973,3032
13/04/2019,18:00,47147,3195
13/04/2019,18:30,48617,3401
13/04/2019,19:00,49516,3590
13/04/2019,19:30,49610,3635
13/04/2019,20:00,49780,3701
13/04/2019,20:30,50199,3707
13/04/2019,21:00,50188,3672
13/04/2019,21:30,49937,3653
13/04/2019,22:00,49748,3520
13/04/2019,22:30,50817,3489
13/04/2019,23:00,50259,3387
13/04/2019,23:30,50346,3367
14/04/2019,00:00,47614,3025
14/04/2019,00:30,46940,2986
14/04/2019,01:00,46277,2892
14/04/2019,01:30,45941,2867
14/04/2019,02:00,45429,2657
14/04/2019,02:30,44075,2632
14/04/2019,03:00,44013,2506
14/04/2019,03:30,43584,2490
14/04/2019,04:00,43578,2409
14/04/2019,04:30,43625,2397
14/04/2019,05:00,43605,2401
14/04/2019,05:30,43670,2403
14/04/2019,06:00,43728,2425
14/04/2019,06:30,44022,2442
14/04/2019,07:00,44754,2688
14/04/2019,07:30,44769,2710
14/04/2019,08:00,46401,2909
14/04/2019,08:30,47101,3128
14/04/2019,09:00,47226,3199
14/04/2019,09:30,47113,3238
14/04/2019,10:00,46469,3267
14/04/2019,10:30,46199,3264
14/04/2019,11:00,46302,3274
14/04/2019,11:30,46137,3127
14/04/2019,12:00,46531,3105
14/04/2019,12:30,46147,3135
14/04/2019,13:00,45030,3052
14/04/2019,13:30,43731,2851
14/04/2019,14:00,43193,2711
14/04/2019,14:30,43022,2684
14/04/2019,15:00,42934,2674
14/04/2019,15:30,42679,2670
14/04/2019,16:00,42915,2667
14/04/2019,16:30,43003,2654
